path,filename,class_code,source_split,extension,file_size_bytes,read_ok,width,height,channels,mode,mean_brightness,median_brightness,std_brightness,dark_pixel_ratio,bright_pixel_ratio,sha256,split,true_class,predicted_bright3,dataset_index,original_brightness
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_175830_003 0124_0.jpg,2019_0811_175830_003 0124_0.jpg,D-1,test_original,.jpg,2488,True,49,60,3,RGB,201.1680450439453,206.23880004882807,23.44897079467773,0.0,0.0003401360544217,884a235713497018d68acbcdcb3a04a7ba6b4ffed2044ff4266f52b2c22d48f0,test_final,D-1,A-1,3155,201.1680450439453
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_175830_003 0131_0.jpg,2019_0811_175830_003 0131_0.jpg,D-1,test_original,.jpg,2248,True,53,52,3,RGB,223.92759704589844,232.25079345703125,23.324254989624023,0.0,0.0653120464441219,f5f04af7310e308e825e0335907a655a03de34ce10d000b7a60de38d98c6b09a,test_final,D-1,A-1,3157,223.92759704589844
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_175830_003 0132_0.jpg,2019_0811_175830_003 0132_0.jpg,D-1,test_original,.jpg,3654,True,87,84,3,RGB,231.0173797607422,236.5951995849609,19.567018508911133,0.0,0.0992063492063492,f9bf1b5e22294714722e5101f5de116c4a3c02db0cee3968c8d9e6c84c5a4397,test_final,D-1,A-1,3158,231.0173797607422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_175830_003 0656_0.jpg,2019_0811_175830_003 0656_0.jpg,D-1,test_original,.jpg,2053,True,46,56,3,RGB,139.12242126464844,118.31500244140624,50.66899108886719,0.0,0.0,9c307f01d45a6bd1b035bf21d42ffbb48defcc8a8c1a5d5fa0042a18ec97caed,test_final,D-1,D-2,3176,139.12242126464844
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_175830_003 0657_0.jpg,2019_0811_175830_003 0657_0.jpg,D-1,test_original,.jpg,3656,True,76,81,3,RGB,162.61709594726562,154.35391235351562,47.56564712524414,0.0,0.0001624431448992,b3097a95eec7b9b7fede84890a8f80ac7e80a194a25f8b75901b2a10677d8629,test_final,D-1,D-2,3177,162.61709594726562
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_175830_003 0702_0.jpg,2019_0811_175830_003 0702_0.jpg,D-1,test_original,.jpg,2647,True,59,59,3,RGB,233.91256713867188,234.64720153808597,18.263158798217773,0.0,0.3237575409365125,164eb9655b100ee80e38056e9a87a4ba5931392cf76dbc08db21702ffbd583d0,test_final,D-1,A-1,3180,233.91256713867188
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_175830_003 0763_0.jpg,2019_0811_175830_003 0763_0.jpg,D-1,test_original,.jpg,4593,True,92,96,3,RGB,233.91958618164065,241.86219787597656,26.67859649658203,0.0,0.3675271739130434,2a9ada6ce01abc3ac1cf10f131d2f16513de86a46500ca99c741b8c6e327b291,test_final,D-1,A-1,3185,233.91958618164065
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_175830_003 0970_0.jpg,2019_0811_175830_003 0970_0.jpg,D-1,test_original,.jpg,8936,True,129,129,3,RGB,199.0714874267578,221.77639770507807,59.2901611328125,0.0186286881797968,0.1277567453878973,c399f9750e715480a4e62f2b11ef11b88a376bd9464a0a36762f22178f02d543,test_final,D-1,G-3,3191,199.0714874267578
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_175830_003 1490_0.jpg,2019_0811_175830_003 1490_0.jpg,D-1,test_original,.jpg,6517,True,133,132,3,RGB,138.07252502441406,100.49739837646484,65.28976440429688,0.0052973342447026,0.0027341079972658,78a1e003a43d2efb78b7b95f18b95c0520b6f6f96a66ca0aac6e17d6251a00c4,test_final,D-1,D-2,3198,138.07252502441406
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0814_154857_003 0618_0.jpg,2019_0814_154857_003 0618_0.jpg,D-1,test_original,.jpg,1441,True,45,31,3,RGB,179.8373260498047,185.8058013916016,33.337440490722656,0.0,0.0014336917562724,73898632865c2a166e7906b8645baf80e95bd47554db57c9db565c29918512e2,test_final,D-1,B-1,3204,179.8373260498047
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-14\2019_0809_155001_003 1165_1.jpg,2019_0809_155001_003 1165_1.jpg,D-14,test_original,.jpg,3427,True,60,67,3,RGB,136.65988159179688,133.05270385742188,73.26241302490234,0.0014925373134328,0.022636815920398,1698210d37cc04c9fb1561a0f5da437e0e4e2c60388df8fc4a135248c3b20300,test_final,D-14,D-41,3241,136.65988159179688
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-14\2019_0809_162432_004 1242_0.jpg,2019_0809_162432_004 1242_0.jpg,D-14,test_original,.jpg,8145,True,100,141,3,RGB,135.5491943359375,100.6832046508789,63.09666442871094,0.0033333333333333,0.0902836879432624,4947f5c732345e3d76696f35e69e22bb7f0da9c5b80627a4db08370d043275f5,test_final,D-14,C-5,3248,135.5491943359375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0719_142601_003 1674_0.jpg,2019_0719_142601_003 1674_0.jpg,D-15,test_original,.jpg,1420,True,26,43,3,RGB,136.1669158935547,163.88558959960938,69.61444091796875,0.0196779964221824,0.0053667262969588,edcb46bd5f3a848dce72054770b21721db1c69f3315cecc030826f93e37cacb3,test_final,D-15,D-27,3263,136.1669158935547
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0809_162432_004 0211_0.jpg,2019_0809_162432_004 0211_0.jpg,D-15,test_original,.jpg,2021,True,47,45,3,RGB,95.92979431152344,70.72760009765625,63.16375350952149,0.0505910165484633,0.0,5e3317485213f73ad5bf2de4e84fa38565359bea0534b9ee1ca65e84deb25b44,test_final,D-15,D-tablica,3310,95.92979431152344
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0811_175830_003 0862_0.jpg,2019_0811_175830_003 0862_0.jpg,D-15,test_original,.jpg,19249,True,210,196,3,RGB,160.17071533203125,128.7615966796875,71.80886840820312,0.0153547133138969,0.2663265306122448,658e60513a0386e12c0d86e2f7f147e7100484c08c8020183eba0a69f75f78d8,test_final,D-15,D-23,3323,160.17071533203125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0811_175830_003 1323_0.jpg,2019_0811_175830_003 1323_0.jpg,D-15,test_original,.jpg,3093,True,80,90,3,RGB,125.4717025756836,122.23380279541016,25.683109283447266,0.0,0.0206944444444444,4d8e1c24a10e9f650b1e76a955c529b1b5bd07b13d6593627717a18ee444d6cd,test_final,D-15,D-42,3327,125.4717025756836
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0814_154857_003 0266_0.jpg,2019_0814_154857_003 0266_0.jpg,D-15,test_original,.jpg,2006,True,37,42,3,RGB,113.94375610351562,76.53260040283203,80.94900512695312,0.0656370656370656,0.0373230373230373,09c558182ba0da0024e5a02cc59fec8a520b4bc8b19e658a0c59ba316c41533c,test_final,D-15,D-26c,3338,113.94375610351562
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0719_142601_003 1147_0.jpg,2019_0719_142601_003 1147_0.jpg,D-18,test_original,.jpg,1972,True,41,44,3,RGB,146.7173309326172,122.90739440917967,59.917572021484375,0.0,0.0454545454545454,ff0f346f95a8e161d1cb353ee02ea96741b9691d29d3c96f8bea0107796b487a,test_final,D-18,D-18b,3362,146.7173309326172
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0719_142601_003 1427_0.jpg,2019_0719_142601_003 1427_0.jpg,D-18,test_original,.jpg,2906,True,50,62,3,RGB,101.75457763671876,73.11729431152344,65.70169830322266,0.0361290322580645,0.0129032258064516,faf9c8bb2864c7191faae81bc832698c9e503dca97c7c105865cc07915f16ee6,test_final,D-18,D-tablica,3367,101.75457763671876
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0721_171043_003 0628_0.jpg,2019_0721_171043_003 0628_0.jpg,D-18,test_original,.jpg,2607,True,36,68,3,RGB,106.3380355834961,71.3323974609375,66.24407196044922,0.0106209150326797,0.0016339869281045,c026560337c28302b94816863ec1cb563bf432978506ac37855cad7b0a7b9c77,test_final,D-18,D-15,3373,106.3380355834961
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0726_185626_003 072_0.jpg,2019_0726_185626_003 072_0.jpg,D-18,test_original,.jpg,2078,True,46,53,3,RGB,179.56919860839844,223.88031005859372,65.2089614868164,0.0,0.0844954881050041,f162fce1fedd63042b612faf52139f2d4eccc0b0ab3c574961c9b706c004648d,test_final,D-18,D-27,3389,179.56919860839844
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0726_185626_003 073_0.jpg,2019_0726_185626_003 073_0.jpg,D-18,test_original,.jpg,6090,True,100,110,3,RGB,149.8842315673828,105.13760375976562,62.087440490722656,0.0007272727272727,0.0226363636363636,d255e0a64da519b3247b8b510f035fbac269c596d2b42d82080702b71b30f7de,test_final,D-18,D-4b,3390,149.8842315673828
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0809_155001_003 1534_0.jpg,2019_0809_155001_003 1534_0.jpg,D-18,test_original,.jpg,5478,True,91,113,3,RGB,115.64979553222656,92.20619201660156,70.67858123779297,0.001361470388019,0.0103082757950014,9708ad2ae874e3013835f4f392b21065180f285b6134ff5b773b52307047d9e1,test_final,D-18,D-18b,3392,115.64979553222656
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0809_155001_003 1636_0.jpg,2019_0809_155001_003 1636_0.jpg,D-18,test_original,.jpg,4287,True,74,76,3,RGB,109.76207733154295,80.3884048461914,67.83856201171875,0.019203413940256,0.0424964438122332,f0191e621aa146eabfd3e3e82fad95a7982fb35fcde000074fd321e46bd00d3f,test_final,D-18,D-tablica,3393,109.76207733154295
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0811_183255_004 0329_0.jpg,2019_0811_183255_004 0329_0.jpg,D-18,test_original,.jpg,3320,True,58,63,3,RGB,114.5262222290039,93.93280029296876,64.4700698852539,0.0095785440613026,0.0840175150519978,a2f1faeb9512f0136eec79eb832df1ce81e0f953916a9aafe57d2ca3d28c5808,test_final,D-18,D-18b,3397,114.5262222290039
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0814_162326_004 0005_0.jpg,2019_0814_162326_004 0005_0.jpg,D-18,test_original,.jpg,2061,True,47,55,3,RGB,44.13383102416992,27.98400115966797,41.89215469360352,0.2599613152804642,0.0,0f6180c917122045e9450354770070f0478def56490308f60be5494b33645204,test_final,D-18,D-23,3413,44.13383102416992
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0814_162326_004 0006_0.jpg,2019_0814_162326_004 0006_0.jpg,D-18,test_original,.jpg,4186,True,88,88,3,RGB,42.16671752929688,23.018600463867188,43.2900276184082,0.3402634297520661,0.0,8c1a33216cc308dc135315ec5787e8d5f359220f42955a56be25063dd67f6b12,test_final,D-18,D-23,3414,42.16671752929688
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18b\2019_0809_155001_003 0255_0.jpg,2019_0809_155001_003 0255_0.jpg,D-18b,test_original,.jpg,5665,True,77,116,3,RGB,148.79727172851562,120.68899536132812,66.75598907470703,0.0002239140170174,0.1178907299596954,3781be24643cbea5b273fddcec3f6e64963444ea781536d9f0a3e5a27aaebc5e,test_final,D-18b,D-tablica,3422,148.79727172851562
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-2\2019_0814_162326_004 1753_0.jpg,2019_0814_162326_004 1753_0.jpg,D-2,test_original,.jpg,2521,True,61,55,3,RGB,205.48953247070312,210.77999877929688,53.093353271484375,0.0083457526080476,0.2760059612518629,9b96095eaa9581d79ac7a769538ae1420c3669ea79409e13f73360a93f5ea223,test_final,D-2,B-42,3456,205.48953247070312
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0719_142601_003 0122_0.jpg,2019_0719_142601_003 0122_0.jpg,D-23,test_original,.jpg,1272,True,27,27,3,RGB,110.7143783569336,111.89120483398438,46.62346649169922,0.0109739368998628,0.0,a4c3e307d558cec5a0310c017ffaf1a817cee42084f64bd6ca2a2c7c865c4221,test_final,D-23,D-26c,3486,110.7143783569336
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0719_142601_003 0135_0.jpg,2019_0719_142601_003 0135_0.jpg,D-23,test_original,.jpg,1090,True,22,21,3,RGB,116.50407409667967,120.1894073486328,60.45028305053711,0.0303030303030303,0.0,bcfab68aa293e45e0dcdf139fbf03fd761ea5a2ff029708bfb8cb2afd01aadc9,test_final,D-23,D-26c,3487,116.50407409667967
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0719_142601_003 1063_0.jpg,2019_0719_142601_003 1063_0.jpg,D-23,test_original,.jpg,1809,True,34,38,3,RGB,137.69361877441406,134.1793975830078,64.425537109375,0.0023219814241486,0.0139318885448916,63deb0bdbf0f361557cb4b0b8537a7c01ce91af01aec9aea40112ca054637313,test_final,D-23,D-26c,3490,137.69361877441406
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0719_142601_003 1147_0.jpg,2019_0719_142601_003 1147_0.jpg,D-23,test_original,.jpg,2423,True,50,52,3,RGB,163.92666625976562,164.99209594726562,56.55711364746094,0.0003846153846153,0.023076923076923,f2e2c1d16d4845875152d874961711984ba5d32b73e1194657e2ae000803c165,test_final,D-23,D-26b,3491,163.92666625976562
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0721_171043_003 0554_0.jpg,2019_0721_171043_003 0554_0.jpg,D-23,test_original,.jpg,1703,True,33,41,3,RGB,118.5723876953125,109.68140411376952,76.94804382324219,0.0643015521064301,0.0229120473022912,da2f1ba49aadebd4756d8c61fcdfe95045feaf41c3e03e5c17c479f53140fa7d,test_final,D-23,D-18b,3499,118.5723876953125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0809_155001_003 1622_0.jpg,2019_0809_155001_003 1622_0.jpg,D-23,test_original,.jpg,1419,True,30,32,3,RGB,127.9587173461914,118.14420318603516,67.36865997314453,0.0302083333333333,0.0,294b89bcf39a874b84553f30ad9f391bb4ee1cd9ca2c446cfb91ff3c5e10f854,test_final,D-23,D-26c,3511,127.9587173461914
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0809_155001_003 1692_0.jpg,2019_0809_155001_003 1692_0.jpg,D-23,test_original,.jpg,2444,True,47,51,3,RGB,116.21053314208984,103.78980255126952,65.25814056396484,0.0492282019190654,0.0033375052148518,93a520c10d11f59032af56b02751ef9f277109489db1b01c987313b117f7c5f3,test_final,D-23,D-tablica,3512,116.21053314208984
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-24\2019_0719_142601_003 0135_0.jpg,2019_0719_142601_003 0135_0.jpg,D-24,test_original,.jpg,1011,True,17,22,3,RGB,134.20867919921875,170.42430114746094,67.98780822753906,0.053475935828877,0.0,e898d5d0dda542e2850906a48db35e45ac0ea46dff4296851b09aaa69b7540a6,test_final,D-24,D-26c,3544,134.20867919921875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26\2019_0719_142601_003 1147_0.jpg,2019_0719_142601_003 1147_0.jpg,D-26,test_original,.jpg,1854,True,45,43,3,RGB,167.65577697753906,208.4315948486328,62.985477447509766,0.0010335917312661,0.0196382428940568,b1fefc1c437be8855a3fc28ea0e5cb85f261512c76d8a2ec0d74732d620f40c1,test_final,D-26,D-26c,3553,167.65577697753906
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26\2019_0721_181936_005 159_0.jpg,2019_0721_181936_005 159_0.jpg,D-26,test_original,.jpg,5009,True,93,133,3,RGB,36.44450759887695,25.82979965209961,40.053253173828125,0.4700460829493088,0.0,0a38a62ca6f45f2bc7111c311bbdefe3006d6e7bfc7a01a783f5c3210fd27765,test_final,D-26,D-18,3555,36.44450759887695
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26\2019_0809_155001_003 0390_0.jpg,2019_0809_155001_003 0390_0.jpg,D-26,test_original,.jpg,1409,True,31,35,3,RGB,153.5260772705078,175.22579956054688,65.02928924560547,0.0138248847926267,0.0396313364055299,f63bb331fa1f3cab0386e5e21957e35c1a97512b23e3bf20a6e839e01226df87,test_final,D-26,D-26b,3556,153.5260772705078
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26\2019_0809_155001_003 0687_0.jpg,2019_0809_155001_003 0687_0.jpg,D-26,test_original,.jpg,2536,True,43,57,3,RGB,123.84052276611328,95.28699493408205,80.8212661743164,0.0534475724194206,0.0244798041615667,24f507dd5bc01fde8cfcb35c071798df40ff196df09cc068d41591119e1b1303,test_final,D-26,D-26b,3557,123.84052276611328
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26b\2019_0721_181936_005 387_0.jpg,2019_0721_181936_005 387_0.jpg,D-26b,test_original,.jpg,3357,True,84,84,3,RGB,35.70140075683594,48.3661994934082,24.376066207885746,0.3655045351473923,0.0,d96e4a699f31bb1009d84c1b294eac217d26d83c3bc47adca30712c9705810c9,test_final,D-26b,D-23,3563,35.70140075683594
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26c\2019_0719_142601_003 1483_0.jpg,2019_0719_142601_003 1483_0.jpg,D-26c,test_original,.jpg,1106,True,21,21,3,RGB,161.07513427734375,183.4829864501953,56.25443649291992,0.0,0.0022675736961451,5f3cb512d26b3e24211b95aebd3ea2705bba9684f32eb7788f879d8de86ac849,test_final,D-26c,D-24,3572,161.07513427734375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-27\2019_0719_142601_003 0279_0.jpg,2019_0719_142601_003 0279_0.jpg,D-27,test_original,.jpg,1236,True,31,27,3,RGB,102.37307739257812,124.6709976196289,53.831485748291016,0.087216248506571,0.0,6ea16c6969ffe17bb607a6d3a68fdd2452df59a266bbf46fb0851c681e514c66,test_final,D-27,D-24,3586,102.37307739257812
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-27\2019_0814_154857_003 1047_0.jpg,2019_0814_154857_003 1047_0.jpg,D-27,test_original,.jpg,3184,True,57,59,3,RGB,131.3109130859375,81.81320190429688,80.75714111328125,0.0211121022896223,0.111507582515611,65f538173c61bb8f3a113bdc19439f3620852d42a80136ee6550d1b4776674f8,test_final,D-27,D-15,3593,131.3109130859375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-27\2019_0814_154857_003 1048_0.jpg,2019_0814_154857_003 1048_0.jpg,D-27,test_original,.jpg,8492,True,122,136,3,RGB,136.4713134765625,88.0469970703125,83.93192291259766,0.0179001928640308,0.1081243972999035,57d3eafbfe41b7a92e5111b137d4d27d93b609a594b3ef842f88f51c806f4947,test_final,D-27,D-15,3594,136.4713134765625
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-27\2019_0814_154857_003 1236_0.jpg,2019_0814_154857_003 1236_0.jpg,D-27,test_original,.jpg,3681,True,65,70,3,RGB,108.92344665527344,89.45089721679688,69.68211364746094,0.0514285714285714,0.0008791208791208,831543d4e4911b17cf52fd9b5fc23920cc097265b22aa843fc028adb4318f43f,test_final,D-27,D-15,3596,108.92344665527344
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-28\2019_0719_142601_003 0213_0.jpg,2019_0719_142601_003 0213_0.jpg,D-28,test_original,.jpg,1101,True,20,21,3,RGB,131.6693878173828,143.3675994873047,72.3517074584961,0.0142857142857142,0.0428571428571428,db0a6da05dd526d4f3e1d6f296bc74396c8443989dce068a99424869e4fb0e20,test_final,D-28,D-26c,3598,131.6693878173828
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-28\2019_0719_142601_003 0258_0.jpg,2019_0719_142601_003 0258_0.jpg,D-28,test_original,.jpg,862,True,16,15,3,RGB,120.04000854492188,115.064697265625,63.176456451416016,0.0458333333333333,0.0,1d4cff777e0e9819a2a5699e9d08079db9f384c84941c7630a06aad9d79aaa23,test_final,D-28,D-26c,3602,120.04000854492188
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-28\2019_0719_142601_003 1483_0.jpg,2019_0719_142601_003 1483_0.jpg,D-28,test_original,.jpg,1249,True,23,27,3,RGB,139.49996948242188,133.93179321289062,65.33634948730469,0.0112721417069243,0.0177133655394524,0eb5e8e793da236ed776c332b1b4a59be5a8e6d7b8dc76649cb5860e51311637,test_final,D-28,D-26c,3611,139.49996948242188
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-28\2019_0719_142601_003 1484_0.jpg,2019_0719_142601_003 1484_0.jpg,D-28,test_original,.jpg,2200,True,53,40,3,RGB,148.50332641601562,181.36248779296875,67.466796875,0.0202830188679245,0.0386792452830188,897d9d5ca810bb827f77367a410cda1b6e3223bb1ae9e35067fe0268393cb0ef,test_final,D-28,B-34,3612,148.50332641601562
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-29\2019_0719_142601_003 0169_0.jpg,2019_0719_142601_003 0169_0.jpg,D-29,test_original,.jpg,1275,True,25,28,3,RGB,109.75426483154295,116.13970184326172,63.68691253662109,0.0742857142857142,0.0,1964d19e846163a3fd1321bca84ee28c1bdf4e1c60d980f03f290a01638cb4e9,test_final,D-29,D-26c,3631,109.75426483154295
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-29\2019_0719_142601_003 0213_0.jpg,2019_0719_142601_003 0213_0.jpg,D-29,test_original,.jpg,1023,True,17,25,3,RGB,133.67405700683594,147.3582000732422,74.78632354736328,0.0964705882352941,0.0729411764705882,c63681f979d80253eac0103ee70e7de0bb73fd7acf6485286f5052c85796e319,test_final,D-29,D-15,3632,133.67405700683594
