dataset_index,path,true_class,predicted_class,original_brightness
2482,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0811_183255_004 1482_mirrored_0.jpg,C-10,D-2,135.43426513671875
2487,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0811_183255_004 1768_mirrored_0.jpg,C-10,D-2,127.81712341308594
2521,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0929_154947_042 377_0.jpg,C-10,C-12,96.74024200439452
2527,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_1223_110958_003 1848_0.jpg,C-10,D-2,184.6269378662109
2547,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-12\2019_0719_150032_004 1564_0.jpg,C-12,C-5,128.46051025390625
2562,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-12\2019_0721_181936_005 703_0.jpg,C-12,D-1,70.68695831298828
2563,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-12\2019_0726_185626_003 103_0.jpg,C-12,C-4,190.33506774902344
2570,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-12\2019_0809_155001_003 0856_0.jpg,C-12,C-4,51.999359130859375
2572,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-12\2019_0809_162432_004 1282_0.jpg,C-12,C-6,164.55433654785156
2608,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-12\2019_0814_162326_004 1636_1.jpg,C-12,C-4,97.55182647705078
2628,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-12\2019_0815_090538_005 1631_0.jpg,C-12,C-9,129.8195343017578
2629,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-12\2019_0815_094007_006 086_0.jpg,C-12,C-6,80.0859603881836
2663,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13\2019_0726_185626_003 042_0.jpg,C-13,C-10,86.00312805175781
2666,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13-C-16\2019_0719_150032_004 0527_0.jpg,C-13-C-16,C-13,55.42591094970703
2667,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13-C-16\2019_0721_171043_003 0554_0.jpg,C-13-C-16,D-23a,45.61772155761719
2670,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13-C-16\2019_0721_171043_003 0671_1.jpg,C-13-C-16,C-13,87.23731231689453
2673,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13-C-16\2019_0726_185626_003 080_0.jpg,C-13-C-16,C-6,148.92694091796875
2674,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13-C-16\2019_0809_155001_003 0209_0.jpg,C-13-C-16,C-13,86.74762725830078
2678,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13-C-16\2019_0811_175830_003 0641_0.jpg,C-13-C-16,D-6,163.7735595703125
2681,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13-C-16\2020_0413_162855_009 0226_0.jpg,C-13-C-16,C-9,64.91886138916016
2682,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13-C-16\2020_0413_162855_009 0272_0.jpg,C-13-C-16,C-13,86.08003997802734
2683,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13-C-16\2020_0413_162855_009 0273_0.jpg,C-13-C-16,C-13,70.48191833496094
2691,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a-C-16a\2019_0721_171043_003 0801_0.jpg,C-13a-C-16a,C-13a,114.55455017089844
2692,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a-C-16a\2019_0726_185626_003 152_0.jpg,C-13a-C-16a,C-13a,60.04944610595703
2693,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a-C-16a\2019_0815_090538_005 0867_0.jpg,C-13a-C-16a,C-10,103.49214935302734
2694,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a-C-16a\2019_0815_090538_005 1169_0.jpg,C-13a-C-16a,C-13,55.81013870239258
2695,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a-C-16a\2019_0815_090538_005 1198_0.jpg,C-13a-C-16a,C-13,26.608074188232425
2699,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0721_171043_003 0569_0.jpg,C-16,C-5,112.21183776855467
2701,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0811_175830_003 0546_0.jpg,C-16,C-5,140.36705017089844
2702,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0811_175830_003 0547_0.jpg,C-16,C-5,152.63998413085938
2703,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0814_154857_003 0265_0.jpg,C-16,C-4,47.191707611083984
2704,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0815_090538_005 0634_0.jpg,C-16,C-10,99.47864532470705
2706,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0815_090538_005 0649_0.jpg,C-16,C-10,106.05974578857422
2707,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0815_090538_005 0665_0.jpg,C-16,C-10,119.90048217773438
2708,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0815_090538_005 0666_0.jpg,C-16,C-5,101.26795959472656
2709,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0815_090538_005 0682_0.jpg,C-16,C-13,71.84959411621094
2710,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-16\2019_0815_090538_005 0683_0.jpg,C-16,C-9,71.86491394042969
2711,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-2\2019_0721_181936_005 233_0.jpg,C-2,B-8,26.43425178527832
2714,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-2\2019_0809_155001_003 0125_0.jpg,C-2,C-10,50.45063781738281
2716,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-2\2019_0811_190715_005 250_0.jpg,C-2,C-4,28.022201538085938
2717,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-2\2019_0811_190715_005 251_0.jpg,C-2,C-4,20.21493911743164
2718,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-2\2019_0814_154857_003 0234_0.jpg,C-2,C-6,102.5693588256836
2719,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-2\2019_0920_161014_042 0088_0.jpg,C-2,C-6,123.07138061523438
2721,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-4\2019_0721_181936_005 233_mirrored_0.jpg,C-4,D-1,12.976486206054688
2736,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0721_181936_005 232_0.jpg,C-5,C-10,66.6309585571289
2737,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0721_181936_005 394_0.jpg,C-5,C-10,82.61758422851562
2738,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0721_181936_005 616_0.jpg,C-5,D-1,64.54711151123047
2739,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0721_181936_005 623_0.jpg,C-5,B-42,112.39187622070312
2740,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0809_155001_003 0267_0.jpg,C-5,C-10,123.40349578857422
2748,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0811_190715_005 249_0.jpg,C-5,C-4,29.266233444213867
2760,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0815_090538_005 1002_0.jpg,C-5,D-3,53.96148681640625
2767,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-6\2019_0814_162326_004 1866_mirrored_0.jpg,C-6,C-10,52.21335983276367
2772,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-7\2019_0814_162326_004 1862_0.jpg,C-7,C-6,122.69204711914062
2778,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-7\2019_1223_110958_003 0067_0.jpg,C-7,C-12,135.8896026611328
2780,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0714_142630_003 093_0.jpg,C-9,C-12,101.03338623046876
2797,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1324_0.jpg,C-9,C-5,164.4926300048828
2809,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1531_0.jpg,C-9,C-4,89.0560531616211
2812,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1612_0.jpg,C-9,C-4,87.46342468261719
2814,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1614_0.jpg,C-9,C-10,112.3853759765625
2822,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1799_0.jpg,C-9,C-4,91.64522552490234
2829,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1862_0.jpg,C-9,C-4,109.11859130859376
2834,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 2047_0.jpg,C-9,C-4,73.05467987060547
2841,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_150032_004 0498_0.jpg,C-9,C-4,92.51446533203124
2847,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_150032_004 0652_0.jpg,C-9,C-5,103.82852172851562
2855,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0507_0.jpg,C-9,C-4,82.5807876586914
2857,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0510_0.jpg,C-9,C-7,109.52603149414062
2858,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0561_0.jpg,C-9,C-16,37.09794998168945
2864,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0671_1.jpg,C-9,C-4,141.96043395996094
2870,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0681_1.jpg,C-9,C-4,50.17664337158203
2880,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1218_0.jpg,C-9,C-4,118.64148712158205
2886,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1384_0.jpg,C-9,C-5,154.75790405273438
2890,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1450_0.jpg,C-9,C-10,148.68309020996094
2893,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1518_0.jpg,C-9,C-4,170.22979736328125
2896,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1539_0.jpg,C-9,C-4,153.26956176757812
2904,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1710_0.jpg,C-9,C-5,152.7162322998047
2928,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_162432_004 0623_0.jpg,C-9,C-4,65.89220428466797
2932,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_162432_004 0739_0.jpg,C-9,C-10,95.39339447021484
2943,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_175830_003 0490_0.jpg,C-9,C-4,65.91287994384766
2945,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_175830_003 0565_0.jpg,C-9,C-4,59.66228103637695
2970,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 1455_0.jpg,C-9,B-36,76.9819564819336
2972,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 1483_0.jpg,C-9,C-10,47.05439376831055
2975,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 1768_0.jpg,C-9,D-1,126.08617401123048
2987,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0814_162326_004 0895_0.jpg,C-9,C-7,132.2678985595703
2989,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0814_162326_004 0898_0.jpg,C-9,C-5,101.62667846679688
3007,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0814_162326_004 1652_0.jpg,C-9,C-4,103.35423278808594
3008,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0814_162326_004 1653_0.jpg,C-9,C-4,111.61366271972656
3021,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 0638_0.jpg,C-9,C-10,76.34634399414062
3032,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 0691_0.jpg,C-9,C-10,57.578155517578125
3034,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 1046_0.jpg,C-9,C-10,32.54536437988281
3145,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0809_162432_004 1507_0.jpg,D-1,D-2,127.10162353515624
3146,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0809_162432_004 1508_0.jpg,D-1,D-2,99.24422454833984
3199,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_183255_004 0113_0.jpg,D-1,D-2,99.89437103271484
3201,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0811_190715_005 620_1.jpg,D-1,D-2,116.21161651611328
3211,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0814_162326_004 1067_0.jpg,D-1,D-2,122.79457092285156
3255,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0714_142630_003 039_0.jpg,D-15,D-27,54.692481994628906
3299,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0726_185626_003 263_0.jpg,D-15,D-23,120.6964111328125
3327,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0811_175830_003 1323_0.jpg,D-15,D-24,125.4717025756836
3328,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0811_175830_003 1456_0.jpg,D-15,D-27,70.42059326171875
3332,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0811_183255_004 0876_0.jpg,D-15,D-27,78.87779998779297
3337,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0811_190715_005 579_0.jpg,D-15,D-51,16.028507232666016
3357,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0815_090538_005 1058_0.jpg,D-15,D-27,75.39192199707031
3359,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0815_090538_005 1266_0.jpg,D-15,D-27,58.81950378417969
3364,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0719_142601_003 1324_0.jpg,D-18,D-18b,106.3843994140625
3365,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0719_142601_003 1325_0.jpg,D-18,D-23,116.27965545654295
3368,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0721_171043_003 0581_0.jpg,D-18,D-18b,80.1552505493164
3375,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0721_181936_005 199_0.jpg,D-18,D-3,25.764928817749023
3377,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0721_181936_005 394_0.jpg,D-18,D-18b,53.885047912597656
3378,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0721_181936_005 698_0.jpg,D-18,D-26b,14.311814308166504
3398,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0811_183255_004 1486_0.jpg,D-18,D-3,49.59015655517578
3401,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0814_154857_003 0173_0.jpg,D-18,D-23,62.16383743286133
