dataset_index,path,true_class,predicted_class,original_brightness
2439,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0809_162432_004 0623_mirrored_0.jpg,C-10,C-5,66.84496307373047
2443,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0809_162432_004 0739_mirrored_0.jpg,C-10,C-9,104.30953216552734
2446,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0809_162432_004 0993_mirrored_0.jpg,C-10,C-9,63.2626953125
2456,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0811_175830_003 0565_mirrored_0.jpg,C-10,D-14,63.52531051635742
2461,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0811_175830_003 0656_mirrored_0.jpg,C-10,C-9,71.33180236816406
2472,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0811_183255_004 0768_mirrored_0.jpg,C-10,C-4,40.44384002685547
2474,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0811_183255_004 0867_mirrored_0.jpg,C-10,C-9,40.06543731689453
2481,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0811_183255_004 1455_mirrored_0.jpg,C-10,C-9,105.2595443725586
2485,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0811_183255_004 1490_mirrored_0.jpg,C-10,C-9,99.0966339111328
2487,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0811_183255_004 1768_mirrored_0.jpg,C-10,B-42,127.81712341308594
2490,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0814_154857_003 0180_mirrored_0.jpg,C-10,C-9,98.16212463378906
2499,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0814_162326_004 0895_mirrored_0.jpg,C-10,C-9,174.33554077148438
2500,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0814_162326_004 0896_mirrored_0.jpg,C-10,C-9,84.0868148803711
2502,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0814_162326_004 0899_mirrored_0.jpg,C-10,C-9,107.7649383544922
2506,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0814_162326_004 1016_mirrored_0.jpg,C-10,C-9,52.39076232910156
2509,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0814_162326_004 1541_mirrored_0.jpg,C-10,C-9,118.36143493652344
2512,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0818_134512_010 154_1.jpg,C-10,C-2,86.65766906738281
2513,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0818_134512_010 155_0.jpg,C-10,C-9,88.39381408691406
2514,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0818_134512_010 155_1.jpg,C-10,C-9,120.05799102783205
2515,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0818_134512_010 156_0.jpg,C-10,C-9,105.04776763916016
2516,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0818_134512_010 156_1.jpg,C-10,C-9,101.82569122314452
2517,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0818_134512_010 233_0.jpg,C-10,C-9,121.2515106201172
2519,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0927_153929_042 1625_0.jpg,C-10,C-9,81.87405395507812
2520,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0929_154947_042 376_0.jpg,C-10,C-12,108.26033782958984
2521,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0929_154947_042 377_0.jpg,C-10,C-12,96.74024200439452
2523,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_1030_162407_042 1536_0.jpg,C-10,C-9,105.19332122802734
2526,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_1223_092421_001 0681_0.jpg,C-10,C-9,83.77064514160156
2528,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_1223_110958_003 1849_0.jpg,C-10,C-9,145.74253845214844
2530,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2020_0213_153817_007 1480_0.jpg,C-10,C-9,102.2587661743164
2531,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2020_0313_172757_002 0238_0.jpg,C-10,C-9,94.74290466308594
2532,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2020_0313_172757_002 0239_0.jpg,C-10,C-9,83.19821166992188
2533,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2020_0313_172757_002 1151_0.jpg,C-10,C-9,87.17858123779297
2534,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2020_0313_172757_002 1152_0.jpg,C-10,C-9,81.3781967163086
2537,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2020_0413_162855_009 1427_0.jpg,C-10,C-9,134.3345184326172
2538,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2020_0413_162855_009 1428_0.jpg,C-10,C-5,94.5893096923828
2540,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2020_0510_185408_014 1506_0.jpg,C-10,C-9,105.14030456542967
2541,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2020_0510_185408_014 1507_0.jpg,C-10,C-9,102.91319274902344
2613,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-12\2019_0814_162326_004 1672_0.jpg,C-12,C-4,134.91188049316406
2663,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13\2019_0726_185626_003 042_0.jpg,C-13,C-13-C-16,86.00312805175781
2688,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a\2019_0811_175830_003 0657_0.jpg,C-13a,C-13a-C-16a,82.32695770263672
2692,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a-C-16a\2019_0726_185626_003 152_0.jpg,C-13a-C-16a,C-9,60.04944610595703
2693,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a-C-16a\2019_0815_090538_005 0867_0.jpg,C-13a-C-16a,C-10,103.49214935302734
2694,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a-C-16a\2019_0815_090538_005 1169_0.jpg,C-13a-C-16a,C-13-C-16,55.81013870239258
2695,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-13a-C-16a\2019_0815_090538_005 1198_0.jpg,C-13a-C-16a,C-13-C-16,26.608074188232425
2711,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-2\2019_0721_181936_005 233_0.jpg,C-2,A-4,26.43425178527832
2716,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-2\2019_0811_190715_005 250_0.jpg,C-2,C-16,28.022201538085938
2717,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-2\2019_0811_190715_005 251_0.jpg,C-2,C-4,20.21493911743164
2721,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-4\2019_0721_181936_005 233_mirrored_0.jpg,C-4,B-25,12.976486206054688
2725,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-4\2019_0809_155001_003 0856_mirrored_0.jpg,C-4,C-2,103.21682739257812
2726,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-4\2019_0811_190715_005 250_mirrored_0.jpg,C-4,C-16,33.045257568359375
2727,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-4\2019_0811_190715_005 251_mirrored_0.jpg,C-4,A-6a,12.67099952697754
2731,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0719_142601_003 0360_0.jpg,C-5,C-16,65.5698013305664
2742,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0809_155001_003 0589_0.jpg,C-5,D-3,63.7414436340332
2748,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0811_190715_005 249_0.jpg,C-5,D-3,29.266233444213867
2760,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-5\2019_0815_090538_005 1002_0.jpg,C-5,D-3,53.96148681640625
2788,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1167_0.jpg,C-9,C-10,159.63754272460938
2791,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1236_0.jpg,C-9,C-10,130.3334197998047
2805,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1449_0.jpg,C-9,C-10,111.5465850830078
2807,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1503_0.jpg,C-9,C-7,129.1962432861328
2812,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1612_0.jpg,C-9,C-10,87.46342468261719
2822,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1799_0.jpg,C-9,C-4,91.64522552490234
2829,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 1862_0.jpg,C-9,C-2,109.11859130859376
2834,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 2047_0.jpg,C-9,C-2,73.05467987060547
2835,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_142601_003 2048_0.jpg,C-9,C-10,73.99384307861328
2841,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0719_150032_004 0498_0.jpg,C-9,C-10,92.51446533203124
2855,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0507_0.jpg,C-9,C-4,82.5807876586914
2858,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0561_0.jpg,C-9,B-34,37.09794998168945
2864,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0671_1.jpg,C-9,C-4,141.96043395996094
2870,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0681_1.jpg,C-9,C-10,50.17664337158203
2871,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0721_171043_003 0682_0.jpg,C-9,C-10,166.4584503173828
2876,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0726_185626_003 619_0.jpg,C-9,C-10,71.73976135253906
2880,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1218_0.jpg,C-9,C-10,118.64148712158205
2888,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1393_0.jpg,C-9,C-10,81.520263671875
2891,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1453_0.jpg,C-9,C-10,185.8972320556641
2893,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1518_0.jpg,C-9,C-10,170.22979736328125
2907,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_155001_003 1855_0.jpg,C-9,C-10,95.4119110107422
2916,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_162432_004 0008_0.jpg,C-9,C-10,142.30812072753906
2917,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_162432_004 0014_0.jpg,C-9,C-4,150.1592254638672
2928,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_162432_004 0623_0.jpg,C-9,C-4,65.89220428466797
2938,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0809_162432_004 1431_0.jpg,C-9,C-10,20.67117691040039
2943,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_175830_003 0490_0.jpg,C-9,C-10,65.91287994384766
2945,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_175830_003 0565_0.jpg,C-9,D-14,59.66228103637695
2957,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 0694_0.jpg,C-9,C-10,94.13638305664062
2961,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 0768_0.jpg,C-9,C-4,70.70893859863281
2962,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 0769_0.jpg,C-9,C-10,105.0916519165039
2966,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 1040_0.jpg,C-9,C-10,76.42353057861328
2967,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 1088_0.jpg,C-9,C-10,90.2792739868164
2969,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 1359_0.jpg,C-9,C-10,76.04552459716797
2975,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0811_183255_004 1768_0.jpg,C-9,B-42,126.08617401123048
2976,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0814_154857_003 0178_0.jpg,C-9,C-16,78.9579849243164
3006,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0814_162326_004 1636_0.jpg,C-9,C-10,155.66207885742188
3007,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0814_162326_004 1652_0.jpg,C-9,C-10,103.35423278808594
3008,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0814_162326_004 1653_0.jpg,C-9,C-4,111.61366271972656
3021,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 0638_0.jpg,C-9,C-10,76.34634399414062
3022,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 0647_0.jpg,C-9,C-10,87.8800277709961
3025,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 0659_0.jpg,C-9,C-10,63.91445541381836
3028,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 0671_0.jpg,C-9,C-5,95.5052490234375
3032,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 0691_0.jpg,C-9,C-10,57.578155517578125
3034,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 1046_0.jpg,C-9,C-10,32.54536437988281
3036,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 1166_0.jpg,C-9,C-10,57.798133850097656
3037,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 1167_0.jpg,C-9,C-10,33.96698760986328
3038,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-9\2019_0815_090538_005 1197_0.jpg,C-9,C-10,53.59901809692383
3039,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0719_150032_004 0645_0.jpg,D-1,D-2,135.9901123046875
3055,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0721_171043_003 0531_0.jpg,D-1,A-6e,105.36431884765624
3149,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-1\2019_0809_162432_004 1553_0.jpg,D-1,A-1,51.62433624267578
3255,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0714_142630_003 039_0.jpg,D-15,D-27,54.692481994628906
3302,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0809_155001_003 0857_0.jpg,D-15,D-27,102.32968139648438
3354,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-15\2019_0815_090538_005 0646_0.jpg,D-15,D-26b,46.62616729736328
3398,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0811_183255_004 1486_0.jpg,D-18,D-14,49.59015655517578
3402,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0814_154857_003 0853_0.jpg,D-18,D-23,58.94457244873047
